scope	current_package	current_path	target_package	target_path	status
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceAssetSnapshot.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceAssetSnapshot.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceCategoryBreakdownItem.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceCategoryBreakdownItem.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceChannelBreakdownItem.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceChannelBreakdownItem.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceDailyTrendItem.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceDailyTrendItem.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceDebtResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceDebtResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceOverviewResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceOverviewResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceRecurringChargeResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceRecurringChargeResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceTransactionResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppBalanceTransactionResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppFxRateResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppFxRateResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppPomodoroResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppPomodoroResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppProjectResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppProjectResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppScheduleRecurringRuleResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppScheduleRecurringRuleResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppScheduleResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppScheduleResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppTaskColumnResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppTaskColumnResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppTaskRecurringRuleResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppTaskRecurringRuleResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppTaskResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppTaskResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppTodoRecurringRuleResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppTodoRecurringRuleResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppTodoResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppTodoResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppUrlLinkResolveResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppUrlLinkResolveResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppUrlLinkResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppUrlLinkResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppWhiteboardResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppWhiteboardResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppWhiteboardSummaryResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/LightAppWhiteboardSummaryResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostCategoryMetaDeleteResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostCategoryMetaDeleteResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostCategoryMetaResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostCategoryMetaResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostCategoryPolicyResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostCategoryPolicyResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostContentRelayResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostContentRelayResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostDetailResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostDetailResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostEditorPolicyResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostEditorPolicyResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostLikeResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostLikeResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostPresentationDownloadResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostPresentationDownloadResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostPresentationResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostPresentationResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostSidebarResponse.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostSidebarResponse.java	already_non_dto_package
response	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostSummary.java	io.github.shizuki.site.content.response	model/response/src/main/java/io/github/shizuki/site/content/response/PostSummary.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/AdminAssetAuditResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/AdminAssetAuditResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/AdminWallpaperAuditResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/AdminWallpaperAuditResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/AssetCreateResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/AssetCreateResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/AssetDownloadResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/AssetDownloadResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/AssetReportResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/AssetReportResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/L2dValidationResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/L2dValidationResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MeMusicLibrarySidebarResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MeMusicLibrarySidebarResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicDefaultPlaylistBundleResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicDefaultPlaylistBundleResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicKeyGuideResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicKeyGuideResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicLibraryHomeResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicLibraryHomeResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicPickQuotaResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicPickQuotaResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicPickResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicPickResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicPlaylistBundleResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicPlaylistBundleResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicPlaylistProfileResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicPlaylistProfileResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicPlaylistSummaryResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicPlaylistSummaryResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicProviderResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicProviderResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicQuotaResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicQuotaResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicSearchArtistResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicSearchArtistResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicSearchResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicSearchResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicSearchTrackResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicSearchTrackResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicSourcePlaylistImportResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicSourcePlaylistImportResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicTrackResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/MusicTrackResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/PublicHomeRoleResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/PublicHomeRoleResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/SpotifyPreviewResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/SpotifyPreviewResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/SpotifyTrackResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/SpotifyTrackResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/UploadPolicyResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/UploadPolicyResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/UploadRelayResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/UploadRelayResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/WallpaperImportJobResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/WallpaperImportJobResponse.java	already_non_dto_package
response	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/WallpaperProfileResponse.java	io.github.shizuki.site.media.response	model/response/src/main/java/io/github/shizuki/site/media/response/WallpaperProfileResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminGroupDeleteResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminGroupDeleteResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminGroupItemResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminGroupItemResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminGroupOptionResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminGroupOptionResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminGroupPageResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminGroupPageResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminOptionsResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminOptionsResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminPrivilegeUnlockResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminPrivilegeUnlockResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminUserItemResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminUserItemResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminUserPageResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/AdminUserPageResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/GroupPermissionsResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/GroupPermissionsResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MeAccountResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MeAccountResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MeResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MeResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MusicApiKeyStatusResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MusicApiKeyStatusResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MusicSourceAccountBindSessionCreateResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MusicSourceAccountBindSessionCreateResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MusicSourceAccountBindSessionStatusResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MusicSourceAccountBindSessionStatusResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MusicSourceAccountStatusResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/MusicSourceAccountStatusResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/OAuthBindingResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/OAuthBindingResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/OAuthLoginCreateResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/OAuthLoginCreateResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/QuotaPolicyResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/QuotaPolicyResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/UserGroupsResponse.java	io.github.shizuki.site.user.response	model/response/src/main/java/io/github/shizuki/site/user/response/UserGroupsResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/AuthIntrospectResponse.java	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/AuthIntrospectResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/AuthLoginResponse.java	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/AuthLoginResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/AuthTokenResponse.java	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/AuthTokenResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/EmailVerificationSendResponse.java	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/EmailVerificationSendResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/ImageCaptchaResponse.java	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/ImageCaptchaResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/OAuthAuthorizeResponse.java	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/OAuthAuthorizeResponse.java	already_non_dto_package
response	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/QuotaResolveResponse.java	io.github.shizuki.site.user.response.auth	model/response/src/main/java/io/github/shizuki/site/user/response/auth/QuotaResolveResponse.java	already_non_dto_package
